DryBulb,DewPoint,Hour,Weekday,IsWorkingDay,P_W_S_hour_l,P_D_S_hour_l,prev24HrAveLoad,target_variable
75,61,23,2,1,14416,16911,19249.875,19389
73,60,24,2,1,13146,15165,19324,16944
71,61,1,3,1,11943,13909,19379.75,15247
70,61,2,3,1,11285,13126,19427.45833,14271
68,61,3,3,1,10946,12675,19469.29167,13679
67,61,4,3,1,10763,12471,19504.91667,13326
65,61,5,3,1,10901,12605,19534.41667,13313
65,60,6,3,1,11462,13316,19552.04167,13739
64,60,7,3,1,12999,14991,19561.875,15227
66,60,8,3,1,15036,17222,19562.83333,17245
69,61,9,3,1,16488,18943,19546.91667,18561
70,60,10,3,1,17758,20338,19506.58333,19370
72,60,11,3,1,18746,21559,19447.70833,20146
74,60,12,3,1,19652,22504,19373.04167,20712
75,61,13,3,1,20266,23086,19283.04167,20926
77,62,14,3,1,20901,23673,19188.58333,21406
77,62,15,3,1,21218,23990,19094.91667,21742
78,62,16,3,1,21438,24129,18992.83333,21679
78,62,17,3,1,21568,24255,18876.25,21457
77,62,18,3,1,21387,24092,18753.75,21152
75,62,19,3,1,20869,23544,18622,20382
73,61,20,3,1,20300,22817,18481.5,19445
71,61,21,3,1,20285,22482,18347.41667,19264
68,61,22,3,1,19622,21716,18216.83333,18582
67,60,23,3,1,17734,19389,18106.66667,16745
66,61,24,3,1,15743,16944,18013.91667,14718
65,60,1,4,1,14346,15247,17941.58333,13511
65,60,2,4,1,13588,14271,17878.625,12760
64,60,3,4,1,13153,13679,17823.45833,12355
64,60,4,4,1,12973,13326,17773.83333,12135
64,60,5,4,1,13133,13313,17730.08333,12263
64,59,6,4,1,13843,13739,17695.5,12909
63,59,7,4,1,15312,15227,17661.45833,14410
64,60,8,4,1,17095,17245,17620.33333,16258
65,60,9,4,1,18304,18561,17576.79167,17516
68,60,10,4,1,19126,19370,17534.75,18361
70,61,11,4,1,19798,20146,17490.20833,19077
71,62,12,4,1,20106,20712,17435.66667,19403
72,62,13,4,1,20108,20926,17379.125,19569
74,62,14,4,1,20183,21406,17311.5,19783
74,61,15,4,1,19972,21742,17231.875,19831
75,62,16,4,1,19596,21679,17153.33333,19794
74,63,17,4,1,19396,21457,17085.375,19826
74,63,18,4,1,19223,21152,17022.54167,19644
73,63,19,4,1,18836,20382,16971.66667,19161
73,63,20,4,1,18362,19445,16942.58333,18747
72,63,21,4,1,18207,19264,16925.20833,18847
70,64,22,4,1,17393,18582,16918.5,18421
69,64,23,4,1,15687,16745,16919.5,16769
68,64,24,4,1,13855,14718,16930.83333,14990
68,64,1,5,1,12642,13511,16939.41667,13717
68,64,2,5,1,11952,12760,16949.58333,13004
68,64,3,5,1,11507,12355,16960.08333,12607
68,65,4,5,1,11320,12135,16974.66667,12485
68,65,5,5,1,11508,12263,16991.5,12667
68,65,6,5,1,12212,12909,17015.20833,13478
68,65,7,5,1,13542,14410,17041.75,15047
68,66,8,5,1,15189,16258,17087.70833,17361
70,66,9,5,1,16234,17516,17127.20833,18464
72,67,10,5,1,16923,18361,17171.91667,19434
75,67,11,5,1,17343,19077,17216,20135
77,67,12,5,1,17521,19403,17281.625,20978
78,68,13,5,1,17500,19569,17362.70833,21515
79,69,14,5,1,17525,19783,17454.45833,21985
81,69,15,5,1,17440,19831,17560.25,22370
81,68,16,5,1,17314,19794,17674.95833,22547
82,68,17,5,1,17206,19826,17789.5,22575
82,68,18,5,1,17039,19644,17905.95833,22439
81,68,19,5,1,16784,19161,18025.04167,22019
80,69,20,5,1,16523,18747,18138.875,21479
78,69,21,5,1,16561,18847,18245.75,21412
76,68,22,5,1,16175,18421,18348.08333,20877
75,68,23,5,1,14733,16769,18440.16667,18979
74,69,24,5,1,13085,14990,18518.58333,16872
73,69,1,6,1,11953,13717,18588.66667,15399
72,68,2,6,1,11333,13004,18650.83333,14496
71,68,3,6,1,10975,12607,18707.375,13964
72,68,4,6,1,10842,12485,18756.91667,13674
71,68,5,6,1,11014,12667,18803.70833,13790
71,68,6,6,1,11663,13478,18844.75,14463
71,68,7,6,1,13157,15047,18887.83333,16081
72,68,8,6,1,14850,17361,18918.91667,18107
74,69,9,6,1,16019,18464,18969.70833,19683
77,69,10,6,1,16748,19434,19031.75,20923
80,69,11,6,1,17198,20135,19106.54167,21930
81,69,12,6,1,17411,20978,19175.875,22642
81,68,13,6,1,17295,21515,19240.625,23069
82,67,14,6,1,17160,21985,19302.29167,23465
82,66,15,6,1,16893,22370,19352.625,23578
83,66,16,6,1,16613,22547,19395.04167,23565
83,66,17,6,1,16508,22575,19429.625,23405
81,66,18,6,1,16417,22439,19448.04167,22881
81,67,19,6,1,16202,22019,19446,21970
79,66,20,6,1,15871,21479,19432.29167,21150
74,67,21,6,1,15747,21412,19409.70833,20870
73,67,22,6,1,15156,20877,19387,20332
72,67,23,6,1,13872,18979,19371.25,18601
71,67,24,6,1,12447,16872,19360.25,16608
71,67,1,7,0,11389,15399,19350.54167,15166
70,68,2,7,0,10769,14496,19342.20833,14296
69,67,3,7,0,10416,13964,19330.70833,13688
69,68,4,7,0,10222,13674,19316.83333,13341
69,67,5,7,0,10264,13790,19293.41667,13228
68,67,6,7,0,10439,14463,19245.91667,13323
69,67,7,7,0,10963,16081,19156.33333,13931
70,67,8,7,0,12060,18107,19035.16667,15199
71,68,9,7,0,13380,19683,18914.75,16793
74,69,10,7,0,14484,20923,18801.79167,18212
75,69,11,7,0,15195,21930,18689.91667,19245
77,70,12,7,0,15539,22642,18580,20004
79,69,13,7,0,15576,23069,18465.875,20330
80,69,14,7,0,15540,23465,18343.25,20522
80,68,15,7,0,15492,23578,18219.625,20611
81,68,16,7,0,15533,23565,18098.75,20664
81,67,17,7,0,15700,23405,17985.70833,20692
82,68,18,7,0,15828,22881,17889,20560
81,68,19,7,0,15697,21970,17809.875,20071
79,67,20,7,0,15396,21150,17740.75,19491
76,68,21,7,0,15485,20870,17683.66667,19500
75,68,22,7,0,15276,20332,17635.54167,19177
74,69,23,7,0,14173,18601,17601.375,17781
73,69,24,7,0,12887,16608,17584.41667,16201
72,68,1,1,0,11853,15166,17575,14940
72,68,2,1,0,11142,14296,17566.75,14098
72,69,3,1,0,10733,13688,17562.375,13583
72,68,4,1,0,10483,13341,17558.29167,13243
71,68,5,1,0,10419,13228,17552.29167,13084
71,68,6,1,0,10367,13323,17542.41667,13086
71,68,7,1,0,10804,13931,17519.41667,13379
71,69,8,1,0,11846,15199,17480.125,14256
72,69,9,1,0,13148,16793,17428.125,15545
73,69,10,1,0,14337,18212,17367.58333,16759
74,70,11,1,0,15329,19245,17307.16667,17795
77,71,12,1,0,16145,20004,17245.33333,18520
76,71,13,1,0,16754,20330,17191,19026
79,72,14,1,0,17168,20522,17137.83333,19246
80,72,15,1,0,17488,20611,17085.66667,19359
79,72,16,1,0,17910,20664,17036.70833,19489
80,72,17,1,0,18441,20692,16994.45833,19678
79,72,18,1,0,18827,20560,16965.41667,19863
77,72,19,1,0,18757,20071,16953.75,19791
77,72,20,1,0,18445,19491,16959.41667,19627
75,72,21,1,0,18537,19500,16976.16667,19902
75,72,22,1,0,18437,19177,16996.41667,19663
75,72,23,1,0,16911,17781,17010.04167,18108
74,72,24,1,0,15165,16201,17021.83333,16484
74,72,1,2,1,13909,14940,17037.16667,15308
74,72,2,2,1,13126,14098,17060.08333,14648
74,72,3,2,1,12675,13583,17088.5,14265
74,72,4,2,1,12471,13243,17126.04167,14144
74,72,5,2,1,12605,13084,17180.45833,14390
74,72,6,2,1,13316,13086,17271.08333,15261
74,72,7,2,1,14991,13379,17419.58333,16943
74,72,8,2,1,17222,14256,17617.875,19015
74,73,9,2,1,18943,15545,17823.04167,20469
76,73,10,2,1,20338,16759,18017.16667,21418
76,72,11,2,1,21559,17795,18201.125,22210
79,73,12,2,1,22504,18520,18380.875,22834
80,73,13,2,1,23086,19026,18560.45833,23336
82,74,14,2,1,23673,19246,18755.66667,23931
84,74,15,2,1,23990,19359,18959.41667,24249
82,74,16,2,1,24129,19489,19155.20833,24188
82,75,17,2,1,24255,19678,19340.33333,24121
82,74,18,2,1,24092,19863,19505.25,23821
81,74,19,2,1,23544,19791,19654.66667,23377
80,74,20,2,1,22817,19627,19797.33333,23051
78,74,21,2,1,22482,19902,19926.33333,22998
77,73,22,2,1,21716,19663,20026.16667,22059
76,72,23,2,1,19389,18108,20105.5,20012
76,73,24,2,1,16944,16484,20167.16667,17964
76,72,1,3,1,15247,15308,20219.04167,16553
75,72,2,3,1,14271,14648,20263.41667,15713
74,72,3,3,1,13679,14265,20301.5,15179
75,72,4,3,1,13326,14144,20334.04167,14925
75,73,5,3,1,13313,14390,20362.29167,15068
74,72,6,3,1,13739,15261,20386.25,15836
74,72,7,3,1,15227,16943,20411.375,17546
75,72,8,3,1,17245,19015,20436.95833,19629
76,73,9,3,1,18561,20469,20469.25,21244
79,73,10,3,1,19370,21418,20520.04167,22637
82,73,11,3,1,20146,22210,20595.5,24021
86,74,12,3,1,20712,22834,20692.75,25168
87,75,13,3,1,20926,23336,20800.29167,25917
88,74,14,3,1,21406,23931,20909.125,26543
89,74,15,3,1,21742,24249,21012.75,26736
89,73,16,3,1,21679,24188,21115.25,26648
86,71,17,3,1,21457,24121,21205.75,26293
84,72,18,3,1,21152,23821,21278.75,25573
83,73,19,3,1,20382,23377,21323.79167,24458
82,72,20,3,1,19445,23051,21356.75,23842
81,72,21,3,1,19264,22998,21388.16667,23752
79,72,22,3,1,18582,22059,21429.625,23054
79,73,23,3,1,16745,20012,21468.04167,20934
77,72,24,3,1,14718,17964,21500.5,18743
77,71,1,4,1,13511,16553,21525.66667,17157
76,70,2,4,1,12760,15713,21544.79167,16172
75,69,3,4,1,12355,15179,21556.5,15460
73,67,4,4,1,12135,14925,21559.95833,15008
73,65,5,4,1,12263,15068,21554.83333,14945
72,65,6,4,1,12909,15836,21540.875,15501
72,64,7,4,1,14410,17546,21518.70833,17014
74,65,8,4,1,16258,19629,21499.70833,19173
76,65,9,4,1,17516,21244,21482.95833,20842
80,65,10,4,1,18361,22637,21465.16667,22210
83,65,11,4,1,19077,24021,21438.08333,23371
84,63,12,4,1,19403,25168,21394.125,24113
85,62,13,4,1,19569,25917,21331.58333,24416
86,61,14,4,1,19783,26543,21256.66667,24745
87,60,15,4,1,19831,26736,21178.91667,24870
86,60,16,4,1,19794,26648,21108.875,24967
87,61,17,4,1,19826,26293,21054.29167,24983
86,61,18,4,1,19644,25573,21018.95833,24725
85,61,19,4,1,19161,24458,21002.79167,24070
84,62,20,4,1,18747,23842,20976.79167,23218
81,62,21,4,1,18847,23752,20938.66667,22837
78,62,22,4,1,18421,23054,20900.33333,22134
76,63,23,4,1,16769,20934,20860.625,19981
75,63,24,4,1,14990,18743,20813.25,17606
73,63,1,5,1,13717,17157,20763.41667,15961
72,62,2,5,1,13004,16172,20712.66667,14954
70,62,3,5,1,12607,15460,20666,14340
69,61,4,5,1,12485,15008,20620,13904
67,61,5,5,1,12667,14945,20576.5,13901
67,61,6,5,1,13478,15501,20533.29167,14464
67,60,7,5,1,15047,17014,20488.95833,15950
69,60,8,5,1,17361,19173,20440.58333,18012
73,61,9,5,1,18464,20842,20388.08333,19582
76,61,10,5,1,19434,22210,20329.66667,20808
78,60,11,5,1,20135,23371,20267.625,21882
80,62,12,5,1,20978,24113,20207.25,22664
81,62,13,5,1,21515,24416,20153.58333,23128
81,61,14,5,1,21985,24745,20105.375,23588
82,61,15,5,1,22370,24870,20062.83333,23849
83,61,16,5,1,22547,24967,20026,24083
85,60,17,5,1,22575,24983,19990.29167,24126
84,60,18,5,1,22439,24725,19950.91667,23780
82,62,19,5,1,22019,24070,19909.5,23076
79,63,20,5,1,21479,23218,19873.33333,22350
78,64,21,5,1,21412,22837,19843.875,22130
75,64,22,5,1,20877,22134,19816.5,21477
74,64,23,5,1,18979,19981,19795.58333,19479
74,64,24,5,1,16872,17606,19784.70833,17345
72,64,1,6,1,15399,15961,19773,15680
71,64,2,6,1,14496,14954,19761.16667,14670
70,63,3,6,1,13964,14340,19748.29167,14031
69,63,4,6,1,13674,13904,19738.5,13669
69,63,5,6,1,13790,13901,19729.04167,13674
68,63,6,6,1,14463,14464,19720.70833,14264
68,62,7,6,1,16081,15950,19714.875,15810
71,63,8,6,1,18107,18012,19715.58333,18029
74,63,9,6,1,19683,19582,19726.20833,19837
78,64,10,6,1,20923,20808,19746.91667,21305
81,65,11,6,1,21930,21882,19777.375,22613
84,66,12,6,1,22642,22664,19812.79167,23514
86,65,13,6,1,23069,23128,19852.625,24084
86,66,14,6,1,23465,23588,19894.66667,24597
85,66,15,6,1,23578,23849,19937.95833,24888
86,67,16,6,1,23565,24083,19972.5,24912
86,66,17,6,1,23405,24126,20001.45833,24821
86,67,18,6,1,22881,23780,20028.58333,24431
84,67,19,6,1,21970,23076,20052.5,23650
82,67,20,6,1,21150,22350,20071.45833,22805
77,66,21,6,1,20870,22130,20084.04167,22432
74,66,22,6,1,20332,21477,20076.79167,21303
71,67,23,6,1,18601,19479,20068.375,19277
71,66,24,6,1,16608,17345,20065.08333,17266
70,64,1,7,0,15166,15680,20063.20833,15635
69,64,2,7,0,14296,14670,20062.875,14662
68,63,3,7,0,13688,14031,20060.5,13974
68,63,4,7,0,13341,13669,20053.41667,13499
68,62,5,7,0,13228,13674,20037.875,13301
67,62,6,7,0,13323,14264,19996.875,13280
66,61,7,7,0,13931,15810,19915.125,13848
68,62,8,7,0,15199,18029,19796.70833,15187
70,61,9,7,0,16793,19837,19668.125,16751
73,61,10,7,0,18212,21305,19530,17990
75,60,11,7,0,19245,22613,19365.25,18659
78,57,12,7,0,20004,23514,19174.20833,18929
79,56,13,7,0,20330,24084,18959.41667,18929
80,54,14,7,0,20522,24597,18721.08333,18877
81,53,15,7,0,20611,24888,18469.125,18841
81,53,16,7,0,20664,24912,18217.45833,18872
82,52,17,7,0,20692,24821,17970.08333,18884
81,52,18,7,0,20560,24431,17736.16667,18817
80,51,19,7,0,20071,23650,17516.20833,18371
79,52,20,7,0,19491,22805,17305.66667,17752
76,51,21,7,0,19500,22432,17105.29167,17623
73,50,22,7,0,19177,21303,16936.75,17258
71,50,23,7,0,17781,19277,16795.70833,15892
69,50,24,7,0,16201,17266,16674.08333,14347
67,51,1,1,0,14940,15635,16569.54167,13126
66,51,2,1,0,14098,14662,16471.5,12309
64,52,3,1,0,13583,13974,16377.66667,11722
62,52,4,1,0,13243,13499,16289.25,11377
62,52,5,1,0,13084,13301,16202.95833,11230
61,52,6,1,0,13086,13280,16113.83333,11141
60,52,7,1,0,13379,13848,16012.79167,11423
64,52,8,1,0,14256,15187,15899.70833,12473
67,53,9,1,0,15545,16751,15780.125,13881
71,53,10,1,0,16759,17990,15657.45833,15046
74,51,11,1,0,17795,18659,15541.16667,15868
75,51,12,1,0,18520,18929,15439.58333,16491
77,51,13,1,0,19026,18929,15352.41667,16837
78,51,14,1,0,19246,18877,15277,17067
79,54,15,1,0,19359,18841,15210.875,17254
79,54,16,1,0,19489,18872,15155.375,17540
80,54,17,1,0,19678,18884,15115.54167,17928
79,54,18,1,0,19863,18817,15090.625,18219
78,57,19,1,0,19791,18371,15080.04167,18117
78,58,20,1,0,19627,17752,15077.70833,17696
75,59,21,1,0,19902,17623,15091.70833,17959
73,60,22,1,0,19663,17258,15111.875,17742
71,60,23,1,0,18108,15892,15126.58333,16245
69,61,24,1,0,16484,14347,15142.04167,14718
69,61,1,2,1,15308,13126,15165.54167,13690
69,61,2,2,1,14648,12309,15192.45833,12955
69,61,3,2,1,14265,11722,15230.08333,12625
69,61,4,2,1,14144,11377,15278.54167,12540
70,60,5,2,1,14390,11230,15344.20833,12806
70,61,6,2,1,15261,11141,15448.08333,13634
70,61,7,2,1,16943,11423,15608.20833,15266
71,62,8,2,1,19015,12473,15808.33333,17276
73,62,9,2,1,20469,13881,16015.33333,18849
75,63,10,2,1,21418,15046,16216.33333,19870
76,64,11,2,1,22210,15868,16414.29167,20619
77,65,12,2,1,22834,16491,16601.29167,20979
77,66,13,2,1,23336,16837,16779.83333,21122
79,67,14,2,1,23931,17067,16965.08333,21513
81,69,15,2,1,24249,17254,17157.125,21863
82,69,16,2,1,24188,17540,17352.33333,22225
84,70,17,2,1,24121,17928,17550.70833,22689
84,70,18,2,1,23821,18219,17748.58333,22968
85,69,19,2,1,23377,18117,17941.91667,22757
84,69,20,2,1,23051,17696,18129.04167,22187
81,69,21,2,1,22998,17959,18307.16667,22234
78,68,22,2,1,22059,17742,18466.54167,21567
76,67,23,2,1,20012,16245,18599.08333,19426
74,66,24,2,1,17964,14718,18704,17236
72,67,1,3,1,16553,13690,18785.95833,15657
71,65,2,3,1,15713,12955,18859.125,14711
70,63,3,3,1,15179,12625,18921.625,14125
69,63,4,3,1,14925,12540,18973.25,13779
67,63,5,3,1,15068,12806,19014.79167,13803
67,63,6,3,1,15836,13634,19045.20833,14364
67,61,7,3,1,17546,15266,19073.58333,15947
70,63,8,3,1,19629,17276,19110.41667,18160
75,62,9,3,1,21244,18849,19155.66667,19935
78,62,10,3,1,22637,19870,19222.16667,21466
81,63,11,3,1,24021,20619,19313.54167,22812
84,63,12,3,1,25168,20979,19431.625,23813
88,61,13,3,1,25917,21122,19567.70833,24388
89,61,14,3,1,26543,21513,19711.125,24955
90,60,15,3,1,26736,21863,19854.41667,25302
91,60,16,3,1,26648,22225,19990.04167,25480
90,62,17,3,1,26293,22689,20109.45833,25555
90,63,18,3,1,25573,22968,20209.16667,25361
88,65,19,3,1,24458,22757,20292.29167,24752
86,66,20,3,1,23842,22187,20370,24052
83,68,21,3,1,23752,22234,20443.75,24004
80,69,22,3,1,23054,21567,20510.91667,23179
79,72,23,3,1,20934,19426,20579.70833,21077
78,72,24,3,1,18743,17236,20652.95833,18994
77,71,1,4,1,17157,15657,20727.70833,17451
77,71,2,4,1,16172,14711,20803.95833,16541
76,71,3,4,1,15460,14125,20881.625,15989
76,71,4,4,1,15008,13779,20958.83333,15632
75,71,5,4,1,14945,13803,21039.04167,15728
75,71,6,4,1,15501,14364,21125.08333,16429
75,70,7,4,1,17014,15947,21210.33333,17993
76,70,8,4,1,19173,18160,21300.45833,20323
80,70,9,4,1,20842,19935,21390.625,22099
82,70,10,4,1,22210,21466,21477.20833,23544
85,70,11,4,1,23371,22812,21559.41667,24785
87,70,12,4,1,24113,23813,21639.91667,25745
89,71,13,4,1,24416,24388,21723.375,26391
90,72,14,4,1,24745,24955,21797.875,26743
91,72,15,4,1,24870,25302,21863.83333,26885
91,72,16,4,1,24967,25480,21922,26876
89,73,17,4,1,24983,25555,21967.41667,26645
85,74,18,4,1,24725,25361,21986.41667,25817
81,72,19,4,1,24070,24752,21977.20833,24531
78,71,20,4,1,23218,24052,21950.33333,23407
77,70,21,4,1,22837,24004,21906.95833,22963
76,69,22,4,1,22134,23179,21849.875,21809
74,67,23,4,1,19981,21077,21788.79167,19611
71,65,24,4,1,17606,18994,21722.125,17394
70,63,1,5,1,15961,17451,21652.16667,15772
69,62,2,5,1,14954,16541,21579.33333,14793
67,60,3,5,1,14340,15989,21503.25,14163
67,60,4,5,1,13904,15632,21425.45833,13765
66,60,5,5,1,13901,15728,21342.04167,13726
65,58,6,5,1,14464,16429,21252.54167,14281
64,57,7,5,1,15950,17993,21150.66667,15548
64,56,8,5,1,18012,20323,21015.375,17076
66,56,9,5,1,19582,22099,20847,18058
67,56,10,5,1,20808,23544,20645.08333,18698
69,56,11,5,1,21882,24785,20412.08333,19193
71,56,12,5,1,22664,25745,20151.79167,19498
72,56,13,5,1,23128,26391,19870.41667,19638
73,56,14,5,1,23588,26743,19582.25,19827
73,57,15,5,1,23849,26885,19289.20833,19852
74,58,16,5,1,24083,26876,18997.20833,19868
74,57,17,5,1,24126,26645,18713.95833,19847
74,57,18,5,1,23780,25817,18454.08333,19580
74,58,19,5,1,23076,24531,18223.04167,18986
72,57,20,5,1,22350,23407,18013.20833,18371
70,58,21,5,1,22130,22963,17824.20833,18427
67,58,22,5,1,21477,21809,17660.45833,17879
65,57,23,5,1,19479,19611,17517.125,16171
65,56,24,5,1,17345,17394,17389.66667,14335
64,56,1,6,1,15680,15772,17278.16667,13096
63,56,2,6,1,14670,14793,17177.5,12377
62,56,3,6,1,14031,14163,17085.83333,11963
62,56,4,6,1,13669,13765,17001.95833,11752
62,57,5,6,1,13674,13726,16924.20833,11860
62,57,6,6,1,14264,14281,16849.16667,12480
61,57,7,6,1,15810,15548,16779.75,13882
63,59,8,6,1,18029,17076,16729,15858
66,60,9,6,1,19837,18058,16697.79167,17309
70,60,10,6,1,21305,18698,16686.83333,18435
73,59,11,6,1,22613,19193,16690.5,19281
77,57,12,6,1,23514,19498,16704,19822
78,58,13,6,1,24084,19638,16720.25,20028
79,59,14,6,1,24597,19827,16739.125,20280
80,59,15,6,1,24888,19852,16760.75,20371
81,58,16,6,1,24912,19868,16782.95833,20401
82,58,17,6,1,24821,19847,16805.16667,20380
81,58,18,6,1,24431,19580,16828.04167,20129
81,59,19,6,1,23650,18986,16853.20833,19590
80,60,20,6,1,22805,18371,16881.79167,19057
77,61,21,6,1,22432,18427,16911.83333,19148
75,61,22,6,1,21303,17879,16943.29167,18634
73,62,23,6,1,19277,16171,16983.33333,17132
72,63,24,6,1,17266,14335,17031.83333,15499
70,63,1,7,0,15635,13096,17076.83333,14176
70,63,2,7,0,14662,12377,17119.45833,13400
69,63,3,7,0,13974,11963,17156.33333,12848
68,63,4,7,0,13499,11752,17188.16667,12516
67,62,5,7,0,13301,11860,17208.75,12354
67,60,6,7,0,13280,12480,17210.08333,12512
66,58,7,7,0,13848,13882,17170.5,12932
66,58,8,7,0,15187,15858,17095.875,14067
67,59,9,7,0,16751,17309,17013.83333,15340
68,58,10,7,0,17990,18435,16929.08333,16401
71,58,11,7,0,18659,19281,16837.75,17089
74,57,12,7,0,18929,19822,16743,17548
76,58,13,7,0,18929,20028,16649.5,17784
78,57,14,7,0,18877,20280,16551.75,17934
78,57,15,7,0,18841,20371,16453.41667,18011
79,57,16,7,0,18872,20401,16358.33333,18119
79,58,17,7,0,18884,20380,16269.20833,18241
79,58,18,7,0,18817,20129,16190.54167,18241
78,58,19,7,0,18371,19590,16121.875,17942
76,60,20,7,0,17752,19057,16057.125,17503
73,60,21,7,0,17623,19148,15995.33333,17665
71,61,22,7,0,17258,18634,15938.875,17279
70,61,23,7,0,15892,17132,15890.375,15968
68,61,24,7,0,14347,15499,15850.33333,14538
67,61,1,1,0,13126,14176,15814.08333,13306
66,60,2,1,0,12309,13400,15777.66667,12526
65,60,3,1,0,11722,12848,15743.375,12025
65,60,4,1,0,11377,12516,15709.16667,11695
65,59,5,1,0,11230,12354,15678.54167,11619
65,60,6,1,0,11141,12512,15642.33333,11643
64,59,7,1,0,11423,12932,15597.125,11847
65,59,8,1,0,12473,14067,15542.45833,12755
67,61,9,1,0,13881,15340,15486.29167,13992
68,61,10,1,0,15046,16401,15428.5,15014
68,61,11,1,0,15868,17089,15373.41667,15767
68,61,12,1,0,16491,17548,15319.75,16260
69,61,13,1,0,16837,17784,15267.41667,16528
70,61,14,1,0,17067,17934,15211.58333,16594
71,62,15,1,0,17254,18011,15150.75,16551
71,62,16,1,0,17540,18119,15084.375,16526
71,62,17,1,0,17928,18241,15018.20833,16653
72,62,18,1,0,18219,18241,14958.79167,16815
70,63,19,1,0,18117,17942,14906.33333,16683
69,62,20,1,0,17696,17503,14865.58333,16525
67,63,21,1,0,17959,17665,14836.58333,16969
67,63,22,1,0,17742,17279,14804.91667,16519
67,63,23,1,0,16245,15968,14770.45833,15141
66,63,24,1,0,14718,14538,14737.375,13744
66,63,1,2,1,13690,13306,14712.95833,12720
65,63,2,2,1,12955,12526,14697.29167,12150
65,63,3,2,1,12625,12025,14691.58333,11888
65,63,4,2,1,12540,11695,14697,11825
65,62,5,2,1,12806,11619,14714.45833,12038
65,62,6,2,1,13634,11643,14768.83333,12948
64,62,7,2,1,15266,11847,14874.75,14389
65,62,8,2,1,17276,12755,15020.70833,16258
67,62,9,2,1,18849,13992,15166.54167,17492
